origin_fips,01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
01,0.9516783989496849,0.00020445098616894578,0.0005316567868965892,0.0004474339295664364,0.0016979328037758793,0.0009365581735112985,0.00014781111461441805,6.14826858510115e-05,0.000127387071711856,0.007146520001606785,0.008948468034185402,0.00027161871488974256,8.990790019993806e-05,0.0007815881160238175,0.0006304080871161932,0.0001972920432958828,0.00037689728655243354,0.0007839042446003967,0.0013700953316182598,7.811670017371666e-05,0.0005209183725869947,0.00026740757202323493,0.0007847464731736982,0.00021160992904200877,0.002637438777293733,0.000603246215627219,9.601405735637413e-05,0.000134546014584919,0.00025540581485368816,6.906274301072524e-05,0.000270776486316441,0.00018760641470291523,0.0008550725590443757,0.0017945785325622294,9.454015735309645e-05,0.000919713602045268,0.0004202720580774622,0.00021539995762186564,0.0005390262869129775,5.137594297139317e-05,0.001031098330864395,6.737828586412219e-05,0.004317474223886955,0.0044962372385702045,0.0001777102289666223,3.4110257218711856e-05,0.0013244044315166518,0.0006421992871424146,0.00013580935744487128,0.0002577219434302674,7.916948589034359e-05
02,0.0013302988869137696,0.8882825579426422,0.00523820221745883,0.0007697932076173712,0.00938666592538432,0.004751067453263463,0.00032956771701118703,0.0002044763207733642,0.00019725950945195136,0.00626539502887326,0.0030924036512254087,0.0025463315945718355,0.003047899981410029,0.0014493762737170816,0.0009093182264980197,0.0006266597830760163,0.0011174029529320904,0.001032004018962038,0.0011486758019915461,0.0004847291604215634,0.0010765076887774175,0.0008191080849803589,0.001990637122823046,0.001900426981305385,0.0005869673208082455,0.0016442301793952287,0.0021734630096321714,0.0005929813302427562,0.002889130132338946,0.00036084056607064275,0.0006639466415699827,0.0013110540567233353,0.0022011274530309207,0.0033365724342665428,0.0007782128208256862,0.0016213769435440882,0.001543194820895449,0.006403717245867006,0.001475837915228929,0.0001274970000116271,0.0013784109623898551,0.0006434990094926462,0.0019304970284779387,0.009377043510289102,0.001900426981305385,0.0002573996037970585,0.0026365417360894963,0.013732389142761762,0.0002670220188922756,0.0013627745378601273,0.0008070800661113375
04,0.0003691999506193601,0.00043818957827487494,0.9359935925674102,0.00037552651036069554,0.012051192512995221,0.0036466591613806974,0.00030156601433698854,9.550092561920616e-05,0.00013496660781515572,0.0028300810576240465,0.001138479488690789,0.0005695410090949819,0.0009223220308618286,0.0019906068328987532,0.000837666636227769,0.0006331078712579236,0.0006136762949095361,0.0003990251608285128,0.0003539860807651964,0.0001825664382499651,0.0005927383948132117,0.0006087054265413441,0.00148207193559522,0.0011994856004822376,0.00019973852897644696,0.0009690180670478758,0.0005513144917449441,0.0004862413058340655,0.002511342952560576,0.00019853346997809738,0.0005379082103883048,0.002285846287494406,0.001464899844868738,0.0013102003959556076,0.00039812136657975064,0.001301011821093192,0.0007218303400114131,0.002193056744621487,0.0009876964815222948,9.444649899565027e-05,0.0005442347701296402,0.0003583544196342137,0.0008414324455976115,0.0061390224347172674,0.0018707034625629676,9.158448387456995e-05,0.0011577604326643827,0.0035912264474566155,0.00011191985447171953,0.0009881483786466758,0.00033395197491763417
05,0.0008805989628501104,0.00019599976915582744,0.0009831488420691415,0.9461879133786799,0.0025938469450247094,0.0013541484051141006,0.00011829986066905298,6.824991961676134e-05,8.889989529567888e-05,0.002969746502298564,0.0014899482451720667,0.00018234978523247518,0.00017114979842357075,0.0014836482525920581,0.0007083991656632049,0.0004843994294851164,0.0010559487563270202,0.0005466993561096472,0.0020177476235416878,6.999991755565266e-05,0.0003394996001449154,0.0002418497151547799,0.0007405991277388051,0.0005116993973318209,0.001540348185812137,0.004677044491480932,0.000151549821507988,0.0003408995984960285,0.00044169947977616827,6.999991755565266e-05,0.00029644965084818904,0.00034999958777826327,0.0006219492674819739,0.0010800987278837206,0.00019564976956804918,0.0008263490267444797,0.0048198443232944635,0.0004273494966772595,0.0005225493845529472,4.9349941876735125e-05,0.000552999348689656,0.00013019984665351396,0.0032511461708722876,0.011332636652672387,0.00028279966692483673,3.42999596022698e-05,0.0008312490209733753,0.0008375490135533842,0.0001298498470657357,0.0005704993280785692,0.0001508498223324315
06,0.0002065726513042908,0.00019590938702637346,0.002706046792551288,0.00022455286273309754,0.9653730345724755,0.0014655120940271161,0.0002254768458204112,5.016978438954548e-05,0.0001943610910422262,0.0017170852189351705,0.0008730391549320607,0.0007234537848507379,0.0006640941146198024,0.0009453595609012611,0.0003298619621709837,0.00018676944621673003,0.000258690291931957,0.00019985504453436158,0.0002779441016703042,8.65047949852591e-05,0.0004778990362681592,0.0006360499792940385,0.000530940659983139,0.00040522901507673197,0.00012950746731915522,0.0004469580891010876,0.00024672845682862586,0.00017121156882763752,0.0028282872577513004,9.544495566791579e-05,0.0004816449136491606,0.00036075296430630857,0.0017071461576175801,0.0009064024361388466,0.00010673253284266668,0.000535235932713354,0.0003549593406236931,0.0021250112657262236,0.0005803862414123576,8.056133620740354e-05,0.00030066909111504605,9.40464947790086e-05,0.0005458991969912714,0.004031662852655938,0.0007612871463988522,5.274195352449977e-05,0.000964738233218975,0.0026652666741301193,4.5874511659330534e-05,0.00031110760275010333,0.00011532307830309657
08,0.0005990972811194042,0.000533433511324396,0.004419442485636192,0.0005320796191636742,0.007653721621080523,0.9296595482088187,0.00033441136369828883,8.918764608754971e-05,0.0002237306795592803,0.004597479304771111,0.0016495483613194442,0.0007287324555085182,0.0008922149339156777,0.0017697062905835054,0.0008011656861071354,0.0008549828994958275,0.001547329503184947,0.0005285256522417794,0.0006148362774877953,0.00025673180097687457,0.000744302215356819,0.000846351836971226,0.0013762313813737274,0.001323768060145757,0.000346427156624695,0.0014813272603497582,0.0009258930014136328,0.0014166789096752915,0.0015231286808120444,0.00026587057306174685,0.0005456185407708924,0.0019423275410755372,0.001700827026906783,0.0017808759009094602,0.0005153252036747416,0.0012841667144446436,0.001308198300297456,0.0016928729104625422,0.001136761705446056,0.00010492664245594084,0.0007553025891626838,0.0006028204845613891,0.0011479313157720108,0.007973240171010872,0.0016101162521384212,0.00018734482773988148,0.0016295784519487972,0.0027934180006092893,0.0001452049342374149,0.0010120343901395584,0.0015952234383704812
09,0.00021678669461130335,8.433294061672899e-05,0.000805659072462411,0.00010353265908566729,0.003450359532955912,0.0008965539421761188,0.9420540344886893,0.00022383469253028067,0.00039201450494174027,0.00915194681499759,0.001581667946782917,0.000307438529914012,7.29103232997657e-05,0.0008766251204741828,0.000299661428762037,0.00011714258610162356,0.0001382865798585556,0.00021678669461130335,0.00021702972902230255,0.0008652025031572196,0.0010411594167206541,0.006172101901736165,0.0004899573725744255,0.00030500818580401985,8.33608029727321e-05,0.00027730226295010884,7.388246094376256e-05,7.874314916374695e-05,0.00029018308673306746,0.0010054333583037688,0.0022128283121478887,0.00014266119925654156,0.009976805605928939,0.002682613828609379,4.471833162385629e-05,0.0007317766115186484,0.000133182857227572,0.0003130283213669941,0.0017809561638022766,0.0015539620239290062,0.0016893321908555711,5.395363924182661e-05,0.0006425829826819349,0.0024283998347041963,0.00019612876967636973,0.0006070999586760491,0.0017437718989193962,0.0007876745260484688,7.534066740975788e-05,0.0002612619918241604,5.298150159782974e-05
10,0.00032636883700695285,0.00015788934887651994,0.0007855957846539041,0.00016077756867304165,0.002487719984737363,0.0007422724877060785,0.0005786066992365152,0.9289680850642774,0.0004861836657478206,0.0065649235974938385,0.001975542340820847,0.0002474241625686928,8.544316898043381e-05,0.0007981114037721649,0.00038990967253043035,0.000177144147519998,0.00020024990589217166,0.0003042258185669531,0.00028785923971999674,0.0002214301843999975,0.012078535189053776,0.0009174911553617288,0.0005535754609999938,0.0002714926608730404,0.00016944222806260679,0.0003783567933443435,0.00010108769287825972,0.00012756304101304203,0.00033214527659999627,0.00020891456528173677,0.00512947835862255,0.0001742559277234763,0.0033060489270851797,0.0026687150919860567,9.24230334886946e-05,0.0010137651485791189,0.00023683402331477993,0.0002820828001269533,0.015607939780403302,0.00012419345125043338,0.0012255679336573774,7.701919457391217e-05,0.0007432352276382525,0.0029238411740121406,0.00020121264582434554,0.00011264057206434654,0.0035958336466695245,0.0006729552125895576,0.0003350334963965179,0.0003167414376852138,7.58157696586948e-05
11,0.000281911722536218,0.000109751891979749,0.0005372821378616472,0.00013127187079930763,0.007778755010643126,0.0015128545110149715,0.0008493218307452472,0.00036368764205054084,0.8950869350355478,0.0032502341343806714,0.0017739635873589496,0.0002948237098279532,8.24932521416414e-05,0.0022617497739356117,0.0004139009259628443,0.0001857891504755228,0.00017861582420233659,0.0002582397458347035,0.0004260955806272608,0.0002704344004991201,0.03446568074477778,0.00271008266600975,0.0009189030955951533,0.0006061460700842346,0.00016785583479255728,0.0004382902352916774,0.0001237398782124621,0.00012625054240807728,0.0003242343475480167,0.00027904239202694353,0.0015853051063741523,0.0002697170678718015,0.007858378932275492,0.002666325375743314,4.423551201798163e-05,0.001067390949450108,0.00018650648310284144,0.0006864873243439203,0.002807639903325082,0.00025178375218883596,0.0007029859747722485,6.186993910623105e-05,0.0006628153476424057,0.003091703623743256,0.0002015704682765325,0.00022380777972340972,0.019168562467208185,0.0014942038627046874,0.0002510664195615173,0.0004411595658009519,6.814659959526899e-05
